,gene_symbol,identifier,clan,duplication_score,netto_dup,orthologs_cnt,human_dup,human_frac,dev_from_mean,human_protein_cnt
200,PPP4R4,ENSGT00510000047895_ENSG00000119698_HEAT,TPR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
201,MZF1,ENSGT00730000111047_ENSG00000099326_zf-H2C2_2,C2H2-zf,3.82683632157,30,7,0,0.0,-0.0743301461938,2
202,MMP21,ENSGT00910000144034_ENSG00000154485_Hemopexin,Hemopexin,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
203,TLR1,ENSGT00760000119006_ENSG00000174125_LRR_8,LRR,-0.105340273761,1,21,0,0.0,-0.0743301461938,3
204,PPP1R12A,ENSGT00760000119141_ENSG00000058272_Ank_2,Ank,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
205,PAFAH1B1,ENSGT00810000125363_ENSG00000007168_WD40,Beta_propeller,-0.0713026911169,2,17,0,0.0,-0.0743301461938,1
206,ANKRD44,ENSGT00840000129677_ENSG00000065413_Ank_2,Ank,-0.170165057614,1,13,0,0.0,-0.0743301461938,1
207,UNC45A,ENSGT00900000140844_ENSG00000140553_UNC45-central,UNC45-central,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
208,SLIT3,ENSGT00910000144018_ENSG00000184347_LRR_8,LRR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
209,TRAF4,ENSGT00550000074359_ENSG00000076604_zf-TRAF,TRAF,0.148987854251,5,12,1,0.2,0.925669853806,1
210,DMXL2,ENSGT00390000000096_ENSG00000104093_WD40,Beta_propeller,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
211,KLHL22,ENSGT00760000118825_ENSG00000099910_Kelch_1,Beta_propeller,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
212,FAT4,ENSGT00760000118805_ENSG00000196159_Cadherin,E-set,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
213,THBS4,ENSGT00850000132273_ENSG00000113296_TSP_3,TSP_3,0.361740890688,9,16,0,0.0,-0.0743301461938,1
214,LDLRAD1,ENSGT00390000008557_ENSG00000203985_Ldl_recept_a,Ldl_recept_a,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
215,CELF6,ENSGT00560000076837_ENSG00000140488_RRM_1,RRM,-0.214143049933,0,15,0,0.0,-0.0743301461938,2
216,SUPT6H,ENSGT00510000047446_ENSG00000109111_SPT6_acidic,SPT6_acidic,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
217,SCN11A,ENSGT00830000128242_ENSG00000168356_Ion_trans,Ion_channel,-0.103617604806,0,31,0,0.0,-0.0743301461938,3
218,GGA1,ENSGT00920000148990_ENSG00000100083_VHS,ENTH_VHS,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
219,TNIP2,ENSGT00390000009019_ENSG00000168884_CC2-LZ,CC2-LZ,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
220,LNX2,ENSGT00760000119017_ENSG00000139517_PDZ,PDZ-like,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
221,ZYX,ENSGT00760000119039_ENSG00000159840_LIM,Zn_Beta_Ribbon,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
222,A2M,ENSGT00760000118982_ENSG00000175899_A2M_N_2,E-set,-0.0465528369419,0,69,0,0.0,-0.0743301461938,3
223,ASB7,ENSGT00920000148951_ENSG00000183475_Ank_2,Ank,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
224,COL9A3,ENSGT00900000140850_ENSG00000092758_Collagen,Collagen,0.341989589358,8,14,0,0.0,-0.0743301461938,1
225,NEDD1,ENSGT00390000001561_ENSG00000139350_WD40,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
226,ODF3L1,ENSGT00440000039820_ENSG00000182950_SHIPPO-rpt,SHIPPO-rpt,0.541122035859,7,7,0,0.0,-0.0743301461938,1
227,UCP3,ENSGT00760000119170_ENSG00000175564_Mito_carr,Mito_carr,-0.123544067269,0,26,0,0.0,-0.0743301461938,2
228,ZNF536,ENSGT00530000063100_ENSG00000198597_zf-C2H2,C2H2-zf,0.199132446501,6,14,0,0.0,-0.0743301461938,1
229,PRDM8,ENSGT00890000139463_ENSG00000152784_zf-C2H2,C2H2-zf,-0.0424291497976,3,5,0,0.0,-0.0743301461938,1
230,EFEMP2,ENSGT00760000118806_ENSG00000172638_EGF_CA,EGF,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
231,L3MBTL2,ENSGT00760000119024_ENSG00000100395_MBT,Tudor,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
232,TTC36,ENSGT00390000007968_ENSG00000172425_TPR_2,TPR,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
233,ANKRD1,ENSGT00910000144039_ENSG00000148677_Ank_2,Ank,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
234,TTC16,ENSGT00390000004550_ENSG00000167094_TPR_2,TPR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
235,ZNF362,ENSGT00920000149029_ENSG00000160094_zf-C2H2,C2H2-zf,0.111740890688,5,16,0,0.0,-0.0743301461938,1
236,NRDE2,ENSGT00390000005524_ENSG00000119720_NRDE-2,NRDE-2,0.486740890688,11,16,0,0.0,-0.0743301461938,1
237,IKZF1,ENSGT00550000074392_ENSG00000185811_zf-H2C2_2,C2H2-zf,0.127703875072,5,14,0,0.0,-0.0743301461938,1
238,CNTNAP3,ENSGT00760000118991_ENSG00000106714_Laminin_G_2,Concanavalin,0.127703875072,5,14,0,0.0,-0.0743301461938,4
239,NIPA2,ENSGT00550000074395_ENSG00000140157_EamA,DMT,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
240,ANKS4B,ENSGT00390000017548_ENSG00000175311_Ank_4,Ank,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
241,PHF6,ENSGT00530000063780_ENSG00000156531_zf-HC5HC2H,zf-FYVE-PHD,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
242,KMT2A,ENSGT00760000119228_ENSG00000118058_PHD,zf-FYVE-PHD,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
243,ZNF485,ENSGT00910000144031_ENSG00000198298_zf-H2C2_2,C2H2-zf,0.490675801931,67,130,0,0.0,-0.0743301461938,16
244,TNFRSF10C,ENSGT00730000110985_ENSG00000173535_TNFR_c6,TNF_receptor,-0.133839406208,0,24,0,0.0,-0.0743301461938,4
245,RYR3,ENSGT00760000119152_ENSG00000198838_RyR,RyR,-0.0141430499325,3,15,0,0.0,-0.0743301461938,1
246,ANAPC1,ENSGT00390000016757_ENSG00000153107_PC_rep,TPR,0.119190283401,5,15,0,0.0,-0.0743301461938,1
247,LOXHD1,ENSGT00390000018830_ENSG00000167210_PLAT,PLAT,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
248,OTOP3,ENSGT00530000063198_ENSG00000182938_Otopetrin,Otopetrin,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
249,SLCO1B1,ENSGT00760000119014_ENSG00000134538_MFS_1,MFS,-0.0764796606902,0,42,0,0.0,-0.0743301461938,6
250,ABCA3,ENSGT00760000118965_ENSG00000167972_AAA_21,P-loop_NTPase,-0.133839406208,0,24,0,0.0,-0.0743301461938,1
251,ARHGAP35,ENSGT00920000148997_ENSG00000160007_RhoGAP-FF1,FF,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
252,FLNB,ENSGT00900000140842_ENSG00000136068_Filamin,E-set,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
253,ANP32D,ENSGT00560000077130_ENSG00000139223_LRR_4,LRR,-0.200759109312,0,16,0,0.0,-0.0743301461938,2
254,USH1C,ENSGT00530000063178_ENSG00000006611_PDZ,PDZ-like,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
255,IGLON5,ENSGT00860000133697_ENSG00000142549_Ig_3,Ig,-0.184345479082,1,12,0,0.0,-0.0743301461938,1
256,LYST,ENSGT00760000119083_ENSG00000143669_WD40,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
257,LRRC8E,ENSGT00920000148937_ENSG00000171017_LRR_8,LRR,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
258,ZBTB34,ENSGT00760000119063_ENSG00000177125_zf-C2H2,C2H2-zf,-0.170165057614,1,13,0,0.0,-0.0743301461938,1
259,LRRIQ3,ENSGT00390000004404_ENSG00000162620_LRR_4,LRR,-0.401518218623,0,8,0,0.0,-0.0743301461938,1
260,EFCAB1,ENSGT00670000098053_ENSG00000034239_EF-hand_1,EF_hand,0.174240890688,6,16,0,0.0,-0.0743301461938,1
261,GRSF1,ENSGT00760000119102_ENSG00000132463_RRM_1,RRM,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
262,TTC13,ENSGT00730000110941_ENSG00000143643_TPR_1,TPR,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
263,ZNF449,ENSGT00920000149113_ENSG00000173275_zf-H2C2_2,C2H2-zf,3.2979757085,23,6,1,0.0434782608696,0.425669853806,2
264,AC233992.2,ENSGT00390000009358_ENSG00000271698_LRR_4,LRR,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
265,ROBO4,ENSGT00910000144011_ENSG00000154133_ig,Ig,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
266,TEP1,ENSGT00910000144185_ENSG00000129566_WD40,Beta_propeller,-0.0235717498875,3,9,0,0.0,-0.0743301461938,1
267,ZNF579,ENSGT00920000149164_ENSG00000218891_zf-C2H2,C2H2-zf,3.13130904184,22,6,0,0.0,-0.0743301461938,2
268,IARS,ENSGT00550000074921_ENSG00000196305_tRNA-synt_1g,HUP,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
269,DLEC1,ENSGT00390000006098_ENSG00000008226_ASH,PapD-like,0.0562753036437,4,14,1,0.25,0.925669853806,1
270,ZBTB7A,ENSGT00920000148950_ENSG00000178951_zf-H2C2_2,C2H2-zf,0.0606041731548,4,13,0,0.0,-0.0743301461938,1
271,ZNF346,ENSGT00510000046606_ENSG00000113761_zf-met,C2H2-zf,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
272,PTPRC,ENSGT00760000118900_ENSG00000081237_fn3,E-set,-0.101012145749,2,12,0,0.0,-0.0743301461938,1
273,TRIM33,ENSGT00920000148978_ENSG00000197323_PHD,zf-FYVE-PHD,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
274,INSR,ENSGT00760000118818_ENSG00000171105_fn3,E-set,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
275,CNTNAP3B,ENSGT00760000118991_ENSG00000154529_Laminin_G_2,Concanavalin,-0.0151532677848,3,14,0,0.0,-0.0743301461938,4
276,PLG,ENSGT00760000119133_ENSG00000122194_Kringle,Kringle,-0.200759109312,0,16,0,0.0,-0.0743301461938,2
277,NEFH,ENSGT00910000143989_ENSG00000100285_DUF1388,DUF1388,11.6313090418,73,6,0,0.0,-0.0743301461938,1
278,TSKU,ENSGT00900000141149_ENSG00000182704_LRR_8,LRR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
279,ASB5,ENSGT00920000148951_ENSG00000164122_Ank_2,Ank,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
280,IVNS1ABP,ENSGT00760000118825_ENSG00000116679_Kelch_1,Beta_propeller,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
281,CNTN1,ENSGT00760000118840_ENSG00000018236_Ig_3,Ig,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
282,ZNF562,ENSGT00910000144146_ENSG00000171466_zf-H2C2_2,C2H2-zf,4.3191902834,68,15,3,0.0441176470588,0.25900318714,9
283,THSD4,ENSGT00900000140774_ENSG00000187720_TSP_1,TSP_1,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
284,KRTAP1-3,ENSGT00730000111060_ENSG00000221880_Keratin_B2,Keratin_assoc,1.30976158345,15,9,0,0.0,-0.0743301461938,4
285,ROBO2,ENSGT00910000144011_ENSG00000185008_I-set,Ig,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
286,CORO2A,ENSGT00760000119195_ENSG00000106789_WD40,Beta_propeller,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
287,WDR24,ENSGT00910000144183_ENSG00000127580_WD40,Beta_propeller,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
288,IKZF5,ENSGT00550000074392_ENSG00000095574_zf-H2C2_2,C2H2-zf,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
289,GC,ENSGT00390000000113_ENSG00000145321_Serum_albumin,Serum_albumin,-0.0932419806914,2,13,0,0.0,-0.0743301461938,1
290,SALL3,ENSGT00550000074555_ENSG00000256463_zf-C2H2,C2H2-zf,0.105167897118,5,17,0,0.0,-0.0743301461938,1
291,GOLGA8T,ENSGT00530000062932_ENSG00000261247_GOLGA2L5,GOLGA2L5,-0.0670347196663,1,33,0,0.0,-0.0743301461938,19
292,ZBTB1,ENSGT00850000132316_ENSG00000126804_zf-C2H2_4,C2H2-zf,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
293,PDCD11,ENSGT00390000012228_ENSG00000148843_S1,OB,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
294,KPNA2,ENSGT00760000119094_ENSG00000182481_Arm,TPR,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
295,GSN,ENSGT00760000119111_ENSG00000148180_Gelsolin,ADF,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
296,ADAMTS2,ENSGT00900000140815_ENSG00000087116_TSP_1,TSP_1,0.185856950067,6,15,0,0.0,-0.0743301461938,1
297,NDUFS8,ENSGT00390000003049_ENSG00000110717_Fer4_21,4Fe-4S,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
298,EML6,ENSGT00550000074369_ENSG00000214595_WD40,Beta_propeller,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
299,ZNF689,ENSGT00560000077257_ENSG00000156853_zf-H2C2_2,C2H2-zf,1.29137340392,20,13,0,0.0,-0.0743301461938,6
300,AL035078.4,ENSGT00550000074546_ENSG00000285283_EF-hand_1,EF_hand,-0.214143049933,0,15,0,0.0,-0.0743301461938,2
301,FBXL17,ENSGT00760000119059_ENSG00000145743_LRR_6,LRR,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
302,ARIH1,ENSGT00890000139392_ENSG00000166233_IBR,RING,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
303,PODNL1,ENSGT00760000118969_ENSG00000132000_LRR_8,LRR,-0.17845254161,0,18,0,0.0,-0.0743301461938,2
304,ABCA13,ENSGT00760000118965_ENSG00000179869_AAA_21,P-loop_NTPase,-0.24579397211,1,9,0,0.0,-0.0743301461938,1
305,KCTD19,ENSGT00390000007606_ENSG00000168676_BTB_2,POZ,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
306,USP48,ENSGT00760000119158_ENSG00000090686_DUSP,DUSP,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
307,CRNKL1,ENSGT00550000074931_ENSG00000101343_HAT,TPR,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
308,F8,ENSGT00910000143988_ENSG00000185010_Cu-oxidase_3,CU_oxidase,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
309,TRIM66,ENSGT00920000148978_ENSG00000166436_PHD,zf-FYVE-PHD,0.127703875072,5,14,0,0.0,-0.0743301461938,1
310,SMC3,ENSGT00580000081628_ENSG00000108055_AAA_21,P-loop_NTPase,0.0525236167341,4,15,0,0.0,-0.0743301461938,1
311,KRTAP1-4,ENSGT00730000111060_ENSG00000204887_Keratin_B2,Keratin_assoc,0.865317139001,11,9,0,0.0,-0.0743301461938,4
312,EPRS,ENSGT00550000074815_ENSG00000136628_WHEP-TRS,S15_NS1,0.291373403924,7,13,0,0.0,-0.0743301461938,1
313,COL4A4,ENSGT00900000140804_ENSG00000081052_Collagen,Collagen,0.852523616734,16,15,0,0.0,-0.0743301461938,1
314,KIRREL1,ENSGT00550000074545_ENSG00000183853_Ig_3,Ig,-0.160607287449,0,20,0,0.0,-0.0743301461938,1
315,FSCN3,ENSGT00530000063373_ENSG00000106328_Fascin,Trefoil,-0.0823627115125,0,39,0,0.0,-0.0743301461938,3
316,FCGR1B,ENSGT00760000119130_ENSG00000198019_Ig_2,Ig,0.0394568151147,7,96,0,0.0,-0.0743301461938,16
317,DSP,ENSGT00760000119163_ENSG00000096696_Plectin,Plectin,0.399285544177,10,17,0,0.0,-0.0743301461938,1
318,REST,ENSGT00910000144144_ENSG00000084093_zf-H2C2_2,C2H2-zf,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
319,CDC40,ENSGT00530000063583_ENSG00000168438_WD40,Beta_propeller,-0.0141430499325,3,15,0,0.0,-0.0743301461938,1
320,CALN1,ENSGT00740000115520_ENSG00000183166_EF-hand_1,EF_hand,-0.0932419806914,2,13,0,0.0,-0.0743301461938,1
321,PDIA2,ENSGT00860000133691_ENSG00000185615_Thioredoxin,Thioredoxin,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
322,KIAA0319L,ENSGT00880000137941_ENSG00000142687_Y_Y_Y,E-set,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
323,LSS,ENSGT00390000011570_ENSG00000160285_SQHop_cyclase_N,6_Hairpin,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
324,WSB1,ENSGT00890000139406_ENSG00000109046_WD40,Beta_propeller,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
325,FASTKD1,ENSGT00530000063266_ENSG00000138399_FAST_1,FAST_1,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
326,ZNF683,ENSGT00880000137973_ENSG00000176083_zf-C2H2,C2H2-zf,-0.053036437247,3,4,1,0.333333333333,0.925669853806,1
327,SCRIB,ENSGT00840000129686_ENSG00000180900_PDZ,PDZ-like,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
328,AEBP2,ENSGT00510000048519_ENSG00000139154_zf-C2H2,C2H2-zf,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
329,RFFL,ENSGT00390000012719_ENSG00000092871_Armet,Armet,-0.229438982071,0,14,0,0.0,-0.0743301461938,2
330,WDR47,ENSGT00760000119239_ENSG00000085433_WD40,Beta_propeller,0.575756132412,13,17,0,0.0,-0.0743301461938,1
331,PRDM10,ENSGT00920000149092_ENSG00000170325_zf-C2H2,C2H2-zf,0.199132446501,6,14,1,0.166666666667,0.925669853806,1
332,SERGEF,ENSGT00910000144029_ENSG00000129158_RCC1,Beta_propeller,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
333,CLUH,ENSGT00390000012485_ENSG00000132361_TPR_12,TPR,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
334,NCOA4,ENSGT00390000008403_ENSG00000266412_ARA70,ARA70,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
335,TRIM3,ENSGT00920000148978_ENSG00000110171_NHL,Beta_propeller,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
336,COL10A1,ENSGT00760000118830_ENSG00000123500_Collagen,Collagen,0.458109073589,11,17,0,0.0,-0.0743301461938,1
337,ZNF394,ENSGT00920000149113_ENSG00000160908_zf-H2C2_2,C2H2-zf,3.2979757085,23,6,1,0.0434782608696,0.425669853806,2
338,CDC42BPB,ENSGT00760000118994_ENSG00000198752_KELK,KELK,0.71682256038,24,29,0,0.0,-0.0743301461938,2
339,ADAMTS1,ENSGT00900000140774_ENSG00000154734_TSP_1,TSP_1,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
340,ZNF592,ENSGT00530000063261_ENSG00000166716_zf-C2H2_11,C2H2-zf,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
341,AC068234.1,ENSGT00760000119064_ENSG00000259753_EGF_2,EGF,-0.17845254161,0,18,0,0.0,-0.0743301461938,2
342,ZNF521,ENSGT00840000129874_ENSG00000198795_zf-C2H2_4,C2H2-zf,1.34435038646,18,11,0,0.0,-0.0743301461938,1
343,DNAAF1,ENSGT00900000140836_ENSG00000154099_LRR_4,LRR,1.04924089069,20,16,0,0.0,-0.0743301461938,1
344,JPH2,ENSGT00730000110639_ENSG00000149596_MORN,MORN,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
345,PTPRU,ENSGT00760000118900_ENSG00000060656_fn3,E-set,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
346,CADM4,ENSGT00900000140811_ENSG00000105767_Ig_3,Ig,-0.401518218623,0,8,0,0.0,-0.0743301461938,1
347,DLG2,ENSGT00760000118866_ENSG00000150672_PDZ,PDZ-like,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
348,LRRC3B,ENSGT00390000003913_ENSG00000179796_LRR_1,LRR,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
349,GAS6,ENSGT00530000063339_ENSG00000183087_EGF_CA,EGF,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
350,SCARA3,ENSGT00820000126981_ENSG00000168077_Collagen,Collagen,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
351,BAG5,ENSGT00530000063256_ENSG00000166170_BAG,BAG,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
352,HNRNPL,ENSGT00550000074508_ENSG00000104824_RRM_5,RRM,-0.18894974994,0,17,0,0.0,-0.0743301461938,2
353,CIB3,ENSGT00860000133737_ENSG00000141977_EF-hand_1,EF_hand,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
354,ASB14,ENSGT00920000148951_ENSG00000239388_Ank_2,Ank,0.611740890688,13,16,0,0.0,-0.0743301461938,1
355,VWF,ENSGT00760000118896_ENSG00000110799_VWD,VWD,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
356,FBXW11,ENSGT00760000119106_ENSG00000072803_WD40,Beta_propeller,0.0525236167341,4,15,0,0.0,-0.0743301461938,1
357,WDR37,ENSGT00920000149070_ENSG00000047056_WD40,Beta_propeller,-0.0132591093117,3,16,0,0.0,-0.0743301461938,1
358,MBNL1,ENSGT00390000001586_ENSG00000152601_zf-CCCH,CCCH_zf,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
359,MYEF2,ENSGT00410000025635_ENSG00000104177_RRM_1,RRM,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
360,WFDC8,ENSGT00730000110932_ENSG00000158901_WAP,WAP,0.137527250078,5,13,0,0.0,-0.0743301461938,4
361,RNF10,ENSGT00390000001731_ENSG00000022840_zf-RING_UBOX,RING,-0.0808097165992,2,15,1,0.5,0.925669853806,1
362,MYOM3,ENSGT00860000133685_ENSG00000142661_fn3,E-set,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
363,SDK2,ENSGT00910000144009_ENSG00000069188_fn3,E-set,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
364,HEG1,ENSGT00710000106813_ENSG00000173706_EGF_CA,EGF,-0.11019506809,2,11,0,0.0,-0.0743301461938,1
365,CUX2,ENSGT00530000063019_ENSG00000111249_CUT,HTH,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
366,DNAJC3,ENSGT00890000139418_ENSG00000102580_TPR_1,TPR,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
367,TRAPPC12,ENSGT00390000002448_ENSG00000171853_TPR_2,TPR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
368,LRRN1,ENSGT00760000118831_ENSG00000175928_LRR_8,LRR,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
369,MATN4,ENSGT00920000148956_ENSG00000124159_FXa_inhibition,EGF,0.361740890688,9,16,0,0.0,-0.0743301461938,2
370,SUGT1,ENSGT00390000013700_ENSG00000165416_TPR_2,TPR,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
371,FNDC1,ENSGT00530000063558_ENSG00000164694_fn3,E-set,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
372,TENM3,ENSGT00760000119131_ENSG00000218336_EGF_2,EGF,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
373,KRTAP9-1,ENSGT00890000139484_ENSG00000240542_Keratin_B2_2,Keratin_assoc,2.67598878854,38,13,1,0.0263157894737,0.0506698538062,8
374,COL20A1,ENSGT00760000119000_ENSG00000101203_fn3,E-set,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
375,SF3B1,ENSGT00390000018393_ENSG00000115524_HEAT,TPR,1.05627530364,18,14,1,0.0555555555556,0.925669853806,1
376,KIAA0319,ENSGT00880000137941_ENSG00000137261_Y_Y_Y,E-set,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
377,FAT2,ENSGT00760000118805_ENSG00000086570_Cadherin,E-set,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
378,KLHDC4,ENSGT00390000003374_ENSG00000104731_Kelch_4,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
379,EHMT2,ENSGT00780000121845_ENSG00000204371_Ank_2,Ank,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
380,ZNF317,ENSGT00840000129830_ENSG00000130803_zf-H2C2_2,C2H2-zf,3.97642825011,39,9,2,0.0512820512821,0.211384139521,7
381,ATP5MF-PTCD1,ENSGT00390000015597_ENSG00000248919_PPR_2,TPR,-0.214143049933,0,15,0,0.0,-0.0743301461938,2
382,ZBTB2,ENSGT00850000132316_ENSG00000181472_zf-C2H2,C2H2-zf,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
383,UNC45B,ENSGT00900000140844_ENSG00000141161_UNC45-central,UNC45-central,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
384,CRB1,ENSGT00910000144018_ENSG00000134376_EGF,EGF,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
385,ENC1,ENSGT00910000143979_ENSG00000171617_Kelch_1,Beta_propeller,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
386,LNX1,ENSGT00760000119017_ENSG00000072201_PDZ,PDZ-like,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
387,SPON1,ENSGT00890000139423_ENSG00000262655_TSP_1,TSP_1,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
388,BCORL1,ENSGT00760000119090_ENSG00000085185_Ank_4,Ank,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
389,ZNF335,ENSGT00890000139371_ENSG00000198026_zf-H2C2_5,C2H2-zf,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
390,SLK,ENSGT00920000148966_ENSG00000065613_PKK,PKK,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
391,ZNF746,ENSGT00530000063032_ENSG00000181220_zf-H2C2_2,C2H2-zf,0.368389299039,22,51,0,0.0,-0.0743301461938,6
392,WDR17,ENSGT00920000149080_ENSG00000150627_WD40,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
393,RCC1L,ENSGT00910000144029_ENSG00000274523_RCC1,Beta_propeller,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
394,PALLD,ENSGT00860000133679_ENSG00000129116_I-set,Ig,0.789392712551,19,20,0,0.0,-0.0743301461938,1
395,PDGFRL,ENSGT00390000017153_ENSG00000104213_Ig_2,Ig,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
396,ATRNL1,ENSGT00390000001118_ENSG00000107518_Kelch_5,Beta_propeller,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
397,PARP1,ENSGT00390000017341_ENSG00000143799_zf-PARP,Zn_Beta_Ribbon,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
398,CDH18,ENSGT00760000118954_ENSG00000145526_Cadherin,E-set,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
399,BCL6B,ENSGT00920000149041_ENSG00000161940_zf-H2C2_2,C2H2-zf,-0.221214574899,1,10,0,0.0,-0.0743301461938,1
